"10800046-5620-40a3-8d2c-461670053c36","4","1916"
"10800046-5620-40a3-8d2c-461670053c36","5","1022"
"10800046-5620-40a3-8d2c-461670053c36","6","517"
"10800046-5620-40a3-8d2c-461670053c36","7","368"
"10800046-5620-40a3-8d2c-461670053c36","8","235"
"10800046-5620-40a3-8d2c-461670053c36","9","175"
"10800046-5620-40a3-8d2c-461670053c36","10","145"
"10800046-5620-40a3-8d2c-461670053c36","11","123"
"10800046-5620-40a3-8d2c-461670053c36","12","99"
"10800046-5620-40a3-8d2c-461670053c36","13","99"
"10800046-5620-40a3-8d2c-461670053c36","14","94"
"10800046-5620-40a3-8d2c-461670053c36","15","82"
"10800046-5620-40a3-8d2c-461670053c36","16","88"
"10800046-5620-40a3-8d2c-461670053c36","17","82"
"10800046-5620-40a3-8d2c-461670053c36","18","91"
"10800046-5620-40a3-8d2c-461670053c36","19","74"
"10800046-5620-40a3-8d2c-461670053c36","20","79"
"10800046-5620-40a3-8d2c-461670053c36","21","79"
"10800046-5620-40a3-8d2c-461670053c36","22","118"
"10800046-5620-40a3-8d2c-461670053c36","23","114"
"10800046-5620-40a3-8d2c-461670053c36","24","122"
"10800046-5620-40a3-8d2c-461670053c36","25","137"
"10800046-5620-40a3-8d2c-461670053c36","26","127"
"10800046-5620-40a3-8d2c-461670053c36","27","146"
"10800046-5620-40a3-8d2c-461670053c36","28","191"
"10800046-5620-40a3-8d2c-461670053c36","29","178"
"10800046-5620-40a3-8d2c-461670053c36","30","181"
"10800046-5620-40a3-8d2c-461670053c36","31","178"
"10800046-5620-40a3-8d2c-461670053c36","32","192"
"10800046-5620-40a3-8d2c-461670053c36","33","172"
"10800046-5620-40a3-8d2c-461670053c36","34","185"
"10800046-5620-40a3-8d2c-461670053c36","35","130"
"10800046-5620-40a3-8d2c-461670053c36","36","141"
"10800046-5620-40a3-8d2c-461670053c36","37","96"
"10800046-5620-40a3-8d2c-461670053c36","38","101"
"10800046-5620-40a3-8d2c-461670053c36","39","86"
"10800046-5620-40a3-8d2c-461670053c36","40","44"
"10800046-5620-40a3-8d2c-461670053c36","41","35"
"10800046-5620-40a3-8d2c-461670053c36","42","25"
"10800046-5620-40a3-8d2c-461670053c36","43","11"
"10800046-5620-40a3-8d2c-461670053c36","44","11"
"10800046-5620-40a3-8d2c-461670053c36","45","7"
"10800046-5620-40a3-8d2c-461670053c36","46","1"
"10e4b409-3d20-4a63-9673-0fdecf57512d","1","373100"
"10e4b409-3d20-4a63-9673-0fdecf57512d","2","7525"
"10e4b409-3d20-4a63-9673-0fdecf57512d","3","623"
"10e4b409-3d20-4a63-9673-0fdecf57512d","4","103"
"10e4b409-3d20-4a63-9673-0fdecf57512d","5","30"
"10e4b409-3d20-4a63-9673-0fdecf57512d","6","6"
"10e4b409-3d20-4a63-9673-0fdecf57512d","7","4"
"10e4b409-3d20-4a63-9673-0fdecf57512d","9","2"
"10e4b409-3d20-4a63-9673-0fdecf57512d","21","1"
"12533941-836a-4520-a654-6cdbf2ccbd16","1","506766"
"12533941-836a-4520-a654-6cdbf2ccbd16","2","22696"
"12533941-836a-4520-a654-6cdbf2ccbd16","3","2760"
"12533941-836a-4520-a654-6cdbf2ccbd16","4","633"
"12533941-836a-4520-a654-6cdbf2ccbd16","5","179"
"12533941-836a-4520-a654-6cdbf2ccbd16","6","79"
"12533941-836a-4520-a654-6cdbf2ccbd16","7","56"
"12533941-836a-4520-a654-6cdbf2ccbd16","8","21"
"12533941-836a-4520-a654-6cdbf2ccbd16","9","12"
"12533941-836a-4520-a654-6cdbf2ccbd16","10","8"
"12533941-836a-4520-a654-6cdbf2ccbd16","11","6"
"12533941-836a-4520-a654-6cdbf2ccbd16","12","3"
"12533941-836a-4520-a654-6cdbf2ccbd16","13","1"
"12533941-836a-4520-a654-6cdbf2ccbd16","14","2"
"12533941-836a-4520-a654-6cdbf2ccbd16","16","1"
"12533941-836a-4520-a654-6cdbf2ccbd16","393","1"
"12533941-836a-4520-a654-6cdbf2ccbd16","399","2"
"12533941-836a-4520-a654-6cdbf2ccbd16","403","1"
"12533941-836a-4520-a654-6cdbf2ccbd16","404","2"
"12533941-836a-4520-a654-6cdbf2ccbd16","405","1"
"12533941-836a-4520-a654-6cdbf2ccbd16","408","1"
"12533941-836a-4520-a654-6cdbf2ccbd16","409","2"
"12533941-836a-4520-a654-6cdbf2ccbd16","410","2"
"12533941-836a-4520-a654-6cdbf2ccbd16","411","3"
"12533941-836a-4520-a654-6cdbf2ccbd16","412","1"
"12533941-836a-4520-a654-6cdbf2ccbd16","413","2"
"12533941-836a-4520-a654-6cdbf2ccbd16","414","1"
"12533941-836a-4520-a654-6cdbf2ccbd16","415","2"
"12533941-836a-4520-a654-6cdbf2ccbd16","416","2"
"12533941-836a-4520-a654-6cdbf2ccbd16","417","4"
"12533941-836a-4520-a654-6cdbf2ccbd16","418","1"
"12533941-836a-4520-a654-6cdbf2ccbd16","419","6"
"12533941-836a-4520-a654-6cdbf2ccbd16","420","2"
"12533941-836a-4520-a654-6cdbf2ccbd16","421","2"
"12533941-836a-4520-a654-6cdbf2ccbd16","423","2"
"12533941-836a-4520-a654-6cdbf2ccbd16","424","2"
"12533941-836a-4520-a654-6cdbf2ccbd16","425","3"
"12533941-836a-4520-a654-6cdbf2ccbd16","426","2"
"12533941-836a-4520-a654-6cdbf2ccbd16","427","1"
"12533941-836a-4520-a654-6cdbf2ccbd16","428","2"
"12533941-836a-4520-a654-6cdbf2ccbd16","429","3"
"12533941-836a-4520-a654-6cdbf2ccbd16","431","2"
"12533941-836a-4520-a654-6cdbf2ccbd16","432","2"
"12533941-836a-4520-a654-6cdbf2ccbd16","434","1"
"12533941-836a-4520-a654-6cdbf2ccbd16","436","2"
"12533941-836a-4520-a654-6cdbf2ccbd16","437","4"
"12533941-836a-4520-a654-6cdbf2ccbd16","438","1"
"12533941-836a-4520-a654-6cdbf2ccbd16","440","1"
"12533941-836a-4520-a654-6cdbf2ccbd16","449","1"
"1350884c-1674-491d-88d4-1d091c77ce26","1","768181"
"1350884c-1674-491d-88d4-1d091c77ce26","2","2718"
"1350884c-1674-491d-88d4-1d091c77ce26","3","22"
"15a8ee8c-0a64-4794-8a6b-322d42902720","1","450231"
"15a8ee8c-0a64-4794-8a6b-322d42902720","2","400"
"15a8ee8c-0a64-4794-8a6b-322d42902720","3","2"
"17ced87c-386d-4fe2-9ed6-aaa037418a0b","1","458032"
"17ced87c-386d-4fe2-9ed6-aaa037418a0b","2","536"
"17ced87c-386d-4fe2-9ed6-aaa037418a0b","3","1"
"1945818d-e36d-4d0c-b6da-693b4f5ac251","1","132524"
"1945818d-e36d-4d0c-b6da-693b4f5ac251","2","18082"
"1945818d-e36d-4d0c-b6da-693b4f5ac251","3","5085"
"1945818d-e36d-4d0c-b6da-693b4f5ac251","4","1990"
"1945818d-e36d-4d0c-b6da-693b4f5ac251","5","997"
"1945818d-e36d-4d0c-b6da-693b4f5ac251","6","560"
"1945818d-e36d-4d0c-b6da-693b4f5ac251","7","369"
"1945818d-e36d-4d0c-b6da-693b4f5ac251","8","228"
"1945818d-e36d-4d0c-b6da-693b4f5ac251","9","176"
"1945818d-e36d-4d0c-b6da-693b4f5ac251","10","130"
"1945818d-e36d-4d0c-b6da-693b4f5ac251","11","128"
"1945818d-e36d-4d0c-b6da-693b4f5ac251","12","112"
"1945818d-e36d-4d0c-b6da-693b4f5ac251","13","77"
"1945818d-e36d-4d0c-b6da-693b4f5ac251","14","83"
"1945818d-e36d-4d0c-b6da-693b4f5ac251","15","75"
"1945818d-e36d-4d0c-b6da-693b4f5ac251","16","78"
"1945818d-e36d-4d0c-b6da-693b4f5ac251","17","86"
"1945818d-e36d-4d0c-b6da-693b4f5ac251","18","95"
"1945818d-e36d-4d0c-b6da-693b4f5ac251","19","90"
"1945818d-e36d-4d0c-b6da-693b4f5ac251","20","98"
"1945818d-e36d-4d0c-b6da-693b4f5ac251","21","107"
"1945818d-e36d-4d0c-b6da-693b4f5ac251","22","147"
"1945818d-e36d-4d0c-b6da-693b4f5ac251","23","144"
"1945818d-e36d-4d0c-b6da-693b4f5ac251","24","145"
"1945818d-e36d-4d0c-b6da-693b4f5ac251","25","175"
"1945818d-e36d-4d0c-b6da-693b4f5ac251","26","165"
"1945818d-e36d-4d0c-b6da-693b4f5ac251","27","208"
"1945818d-e36d-4d0c-b6da-693b4f5ac251","28","221"
"1945818d-e36d-4d0c-b6da-693b4f5ac251","29","287"
"1945818d-e36d-4d0c-b6da-693b4f5ac251","30","299"
"1945818d-e36d-4d0c-b6da-693b4f5ac251","31","311"
"1945818d-e36d-4d0c-b6da-693b4f5ac251","32","342"
"1945818d-e36d-4d0c-b6da-693b4f5ac251","33","339"
"1945818d-e36d-4d0c-b6da-693b4f5ac251","34","327"
"1945818d-e36d-4d0c-b6da-693b4f5ac251","35","331"
"1945818d-e36d-4d0c-b6da-693b4f5ac251","36","352"
"1945818d-e36d-4d0c-b6da-693b4f5ac251","37","264"
"1945818d-e36d-4d0c-b6da-693b4f5ac251","38","238"
"1945818d-e36d-4d0c-b6da-693b4f5ac251","39","221"
"1945818d-e36d-4d0c-b6da-693b4f5ac251","40","152"
"1945818d-e36d-4d0c-b6da-693b4f5ac251","41","124"
"1945818d-e36d-4d0c-b6da-693b4f5ac251","42","90"
"1945818d-e36d-4d0c-b6da-693b4f5ac251","43","51"
"1945818d-e36d-4d0c-b6da-693b4f5ac251","44","37"
"1945818d-e36d-4d0c-b6da-693b4f5ac251","45","19"
"1945818d-e36d-4d0c-b6da-693b4f5ac251","46","10"
"1945818d-e36d-4d0c-b6da-693b4f5ac251","47","2"
"1a0e3ee8-6649-4091-8954-64f5e9bccf91","1","373153"
"1a0e3ee8-6649-4091-8954-64f5e9bccf91","2","7297"
"1a0e3ee8-6649-4091-8954-64f5e9bccf91","3","634"
"1a0e3ee8-6649-4091-8954-64f5e9bccf91","4","91"
"1a0e3ee8-6649-4091-8954-64f5e9bccf91","5","20"
"1a0e3ee8-6649-4091-8954-64f5e9bccf91","6","11"
"1a0e3ee8-6649-4091-8954-64f5e9bccf91","7","3"
"1a0e3ee8-6649-4091-8954-64f5e9bccf91","8","3"
"1a0e3ee8-6649-4091-8954-64f5e9bccf91","9","4"
"1a0e3ee8-6649-4091-8954-64f5e9bccf91","10","1"
"1a0e3ee8-6649-4091-8954-64f5e9bccf91","13","1"
"1a0e3ee8-6649-4091-8954-64f5e9bccf91","28","1"
"1a0e3ee8-6649-4091-8954-64f5e9bccf91","43","1"
"1a56371e-124b-4737-866a-4dd5405a8c23","1","331015"
"1a56371e-124b-4737-866a-4dd5405a8c23","2","5024"
"1a56371e-124b-4737-866a-4dd5405a8c23","3","546"
"1a56371e-124b-4737-866a-4dd5405a8c23","4","89"
"1a56371e-124b-4737-866a-4dd5405a8c23","5","21"
"1a56371e-124b-4737-866a-4dd5405a8c23","6","6"
"1a56371e-124b-4737-866a-4dd5405a8c23","8","1"
"1a56371e-124b-4737-866a-4dd5405a8c23","9","1"
"1a56371e-124b-4737-866a-4dd5405a8c23","10","1"
"1a71f4e1-b5c0-4aac-82f8-b517f375ba22","1","441875"
"1a71f4e1-b5c0-4aac-82f8-b517f375ba22","2","8983"
"1a71f4e1-b5c0-4aac-82f8-b517f375ba22","3","1244"
"1a71f4e1-b5c0-4aac-82f8-b517f375ba22","4","229"
"1a71f4e1-b5c0-4aac-82f8-b517f375ba22","5","74"
"1a71f4e1-b5c0-4aac-82f8-b517f375ba22","6","30"
"1a71f4e1-b5c0-4aac-82f8-b517f375ba22","7","16"
"1a71f4e1-b5c0-4aac-82f8-b517f375ba22","8","5"
"1a71f4e1-b5c0-4aac-82f8-b517f375ba22","9","5"
"1a71f4e1-b5c0-4aac-82f8-b517f375ba22","10","5"
"1a71f4e1-b5c0-4aac-82f8-b517f375ba22","11","2"
"1a71f4e1-b5c0-4aac-82f8-b517f375ba22","13","1"
"1a71f4e1-b5c0-4aac-82f8-b517f375ba22","16","1"
"1a71f4e1-b5c0-4aac-82f8-b517f375ba22","18","1"
"1a71f4e1-b5c0-4aac-82f8-b517f375ba22","31","1"
"1a7973f3-de5f-416c-bad5-5c8c41adc3f1","1","255166"
"1a7973f3-de5f-416c-bad5-5c8c41adc3f1","2","22654"
"1a7973f3-de5f-416c-bad5-5c8c41adc3f1","3","4957"
"1a7973f3-de5f-416c-bad5-5c8c41adc3f1","4","1583"
"1a7973f3-de5f-416c-bad5-5c8c41adc3f1","5","669"
"1a7973f3-de5f-416c-bad5-5c8c41adc3f1","6","368"
"1a7973f3-de5f-416c-bad5-5c8c41adc3f1","7","180"
"1a7973f3-de5f-416c-bad5-5c8c41adc3f1","8","94"
"1a7973f3-de5f-416c-bad5-5c8c41adc3f1","9","65"
"1a7973f3-de5f-416c-bad5-5c8c41adc3f1","10","47"
"1a7973f3-de5f-416c-bad5-5c8c41adc3f1","11","45"
"1a7973f3-de5f-416c-bad5-5c8c41adc3f1","12","18"
"1a7973f3-de5f-416c-bad5-5c8c41adc3f1","13","12"
"1a7973f3-de5f-416c-bad5-5c8c41adc3f1","14","7"
"1a7973f3-de5f-416c-bad5-5c8c41adc3f1","15","6"
"1a7973f3-de5f-416c-bad5-5c8c41adc3f1","16","3"
"1a7973f3-de5f-416c-bad5-5c8c41adc3f1","17","4"
"1a7973f3-de5f-416c-bad5-5c8c41adc3f1","18","1"
"1a7973f3-de5f-416c-bad5-5c8c41adc3f1","19","1"
"1a7973f3-de5f-416c-bad5-5c8c41adc3f1","20","3"
"1a7973f3-de5f-416c-bad5-5c8c41adc3f1","21","2"
"1a7973f3-de5f-416c-bad5-5c8c41adc3f1","22","1"
"1a7973f3-de5f-416c-bad5-5c8c41adc3f1","23","2"
"1a7973f3-de5f-416c-bad5-5c8c41adc3f1","24","3"
"1a7973f3-de5f-416c-bad5-5c8c41adc3f1","25","1"
"1a7973f3-de5f-416c-bad5-5c8c41adc3f1","26","1"
"1a7973f3-de5f-416c-bad5-5c8c41adc3f1","27","2"
"1a7973f3-de5f-416c-bad5-5c8c41adc3f1","28","3"
"1a7973f3-de5f-416c-bad5-5c8c41adc3f1","29","1"
"1a7973f3-de5f-416c-bad5-5c8c41adc3f1","30","1"
"1a7973f3-de5f-416c-bad5-5c8c41adc3f1","32","3"
"1a7973f3-de5f-416c-bad5-5c8c41adc3f1","34","2"
"1a7973f3-de5f-416c-bad5-5c8c41adc3f1","35","4"
"1a7973f3-de5f-416c-bad5-5c8c41adc3f1","37","2"
"1a7973f3-de5f-416c-bad5-5c8c41adc3f1","39","3"
"1a7973f3-de5f-416c-bad5-5c8c41adc3f1","40","1"
"1a7973f3-de5f-416c-bad5-5c8c41adc3f1","41","4"
"1a7973f3-de5f-416c-bad5-5c8c41adc3f1","42","5"
"1a7973f3-de5f-416c-bad5-5c8c41adc3f1","43","1"
"1a7973f3-de5f-416c-bad5-5c8c41adc3f1","44","5"
"1a7973f3-de5f-416c-bad5-5c8c41adc3f1","45","4"
"1a7973f3-de5f-416c-bad5-5c8c41adc3f1","46","5"
"1a7973f3-de5f-416c-bad5-5c8c41adc3f1","47","12"
"1a7973f3-de5f-416c-bad5-5c8c41adc3f1","48","10"
"1a7973f3-de5f-416c-bad5-5c8c41adc3f1","49","8"
"1a7973f3-de5f-416c-bad5-5c8c41adc3f1","50","15"
"1a7973f3-de5f-416c-bad5-5c8c41adc3f1","51","10"
"1a7973f3-de5f-416c-bad5-5c8c41adc3f1","52","13"
"1a7973f3-de5f-416c-bad5-5c8c41adc3f1","53","21"
"1a7973f3-de5f-416c-bad5-5c8c41adc3f1","54","24"
"1a7973f3-de5f-416c-bad5-5c8c41adc3f1","55","38"
"1a7973f3-de5f-416c-bad5-5c8c41adc3f1","56","32"
"1a7973f3-de5f-416c-bad5-5c8c41adc3f1","57","35"
"1a7973f3-de5f-416c-bad5-5c8c41adc3f1","58","33"
"1a7973f3-de5f-416c-bad5-5c8c41adc3f1","59","27"
"1a7973f3-de5f-416c-bad5-5c8c41adc3f1","60","43"
"1a7973f3-de5f-416c-bad5-5c8c41adc3f1","61","43"
"1a7973f3-de5f-416c-bad5-5c8c41adc3f1","62","47"
"1a7973f3-de5f-416c-bad5-5c8c41adc3f1","63","51"
"1a7973f3-de5f-416c-bad5-5c8c41adc3f1","64","66"
"1a7973f3-de5f-416c-bad5-5c8c41adc3f1","65","66"
"1a7973f3-de5f-416c-bad5-5c8c41adc3f1","66","53"
"1a7973f3-de5f-416c-bad5-5c8c41adc3f1","67","69"
"1a7973f3-de5f-416c-bad5-5c8c41adc3f1","68","56"
"1a7973f3-de5f-416c-bad5-5c8c41adc3f1","69","62"
"1a7973f3-de5f-416c-bad5-5c8c41adc3f1","70","58"
"1a7973f3-de5f-416c-bad5-5c8c41adc3f1","71","54"
"1a7973f3-de5f-416c-bad5-5c8c41adc3f1","72","40"
"1a7973f3-de5f-416c-bad5-5c8c41adc3f1","73","40"
"1a7973f3-de5f-416c-bad5-5c8c41adc3f1","74","48"
"1a7973f3-de5f-416c-bad5-5c8c41adc3f1","75","39"
"1a7973f3-de5f-416c-bad5-5c8c41adc3f1","76","34"
"1a7973f3-de5f-416c-bad5-5c8c41adc3f1","77","25"
"1a7973f3-de5f-416c-bad5-5c8c41adc3f1","78","24"
"1a7973f3-de5f-416c-bad5-5c8c41adc3f1","79","13"
"1a7973f3-de5f-416c-bad5-5c8c41adc3f1","80","13"
"1a7973f3-de5f-416c-bad5-5c8c41adc3f1","81","5"
"1a7973f3-de5f-416c-bad5-5c8c41adc3f1","82","10"
"1a7973f3-de5f-416c-bad5-5c8c41adc3f1","83","6"
"1a7973f3-de5f-416c-bad5-5c8c41adc3f1","84","9"
"1a7973f3-de5f-416c-bad5-5c8c41adc3f1","85","3"
"1a7973f3-de5f-416c-bad5-5c8c41adc3f1","87","1"
"1ca2b336-c2bb-4336-aa28-1bcd3b292094","1","197876"
"1ca2b336-c2bb-4336-aa28-1bcd3b292094","2","18242"
"1ca2b336-c2bb-4336-aa28-1bcd3b292094","3","3889"
"1ca2b336-c2bb-4336-aa28-1bcd3b292094","4","1340"
"1ca2b336-c2bb-4336-aa28-1bcd3b292094","5","548"
"1ca2b336-c2bb-4336-aa28-1bcd3b292094","6","271"
"1ca2b336-c2bb-4336-aa28-1bcd3b292094","7","168"
"1ca2b336-c2bb-4336-aa28-1bcd3b292094","8","128"
"1ca2b336-c2bb-4336-aa28-1bcd3b292094","9","89"
"1ca2b336-c2bb-4336-aa28-1bcd3b292094","10","63"
"1ca2b336-c2bb-4336-aa28-1bcd3b292094","11","48"
"1ca2b336-c2bb-4336-aa28-1bcd3b292094","12","41"
"1ca2b336-c2bb-4336-aa28-1bcd3b292094","13","35"
"1ca2b336-c2bb-4336-aa28-1bcd3b292094","14","40"
"1ca2b336-c2bb-4336-aa28-1bcd3b292094","15","31"
"1ca2b336-c2bb-4336-aa28-1bcd3b292094","16","19"
"1ca2b336-c2bb-4336-aa28-1bcd3b292094","17","26"
"1ca2b336-c2bb-4336-aa28-1bcd3b292094","18","21"
"1ca2b336-c2bb-4336-aa28-1bcd3b292094","19","21"
"1ca2b336-c2bb-4336-aa28-1bcd3b292094","20","25"
"1ca2b336-c2bb-4336-aa28-1bcd3b292094","21","21"
"1ca2b336-c2bb-4336-aa28-1bcd3b292094","22","41"
"1ca2b336-c2bb-4336-aa28-1bcd3b292094","23","20"
"1ca2b336-c2bb-4336-aa28-1bcd3b292094","24","34"
"1ca2b336-c2bb-4336-aa28-1bcd3b292094","25","26"
"1ca2b336-c2bb-4336-aa28-1bcd3b292094","26","24"
"1ca2b336-c2bb-4336-aa28-1bcd3b292094","27","27"
"1ca2b336-c2bb-4336-aa28-1bcd3b292094","28","28"
"1ca2b336-c2bb-4336-aa28-1bcd3b292094","29","21"
"1ca2b336-c2bb-4336-aa28-1bcd3b292094","30","21"
"1ca2b336-c2bb-4336-aa28-1bcd3b292094","31","24"
"1ca2b336-c2bb-4336-aa28-1bcd3b292094","32","22"
"1ca2b336-c2bb-4336-aa28-1bcd3b292094","33","15"
"1ca2b336-c2bb-4336-aa28-1bcd3b292094","34","5"
"1ca2b336-c2bb-4336-aa28-1bcd3b292094","35","12"
"1ca2b336-c2bb-4336-aa28-1bcd3b292094","36","6"
"1ca2b336-c2bb-4336-aa28-1bcd3b292094","37","6"
"1ca2b336-c2bb-4336-aa28-1bcd3b292094","38","7"
"1ca2b336-c2bb-4336-aa28-1bcd3b292094","39","4"
"1ca2b336-c2bb-4336-aa28-1bcd3b292094","41","1"
"1ca2b336-c2bb-4336-aa28-1bcd3b292094","42","1"
"1da4f229-82f4-4980-ab15-2759747b9b56","1","784397"
"1da4f229-82f4-4980-ab15-2759747b9b56","2","11740"
"1da4f229-82f4-4980-ab15-2759747b9b56","3","1547"
"1da4f229-82f4-4980-ab15-2759747b9b56","4","252"
"1da4f229-82f4-4980-ab15-2759747b9b56","5","66"
"1da4f229-82f4-4980-ab15-2759747b9b56","6","30"
"1da4f229-82f4-4980-ab15-2759747b9b56","7","11"
"1da4f229-82f4-4980-ab15-2759747b9b56","8","7"
"1da4f229-82f4-4980-ab15-2759747b9b56","9","1"
"1da4f229-82f4-4980-ab15-2759747b9b56","10","4"
"1da4f229-82f4-4980-ab15-2759747b9b56","11","2"
"1da4f229-82f4-4980-ab15-2759747b9b56","12","2"
"1da4f229-82f4-4980-ab15-2759747b9b56","15","1"
"1da4f229-82f4-4980-ab15-2759747b9b56","324","1"
"1da4f229-82f4-4980-ab15-2759747b9b56","332","1"
"1e03fc0d-2f1b-48bd-930c-1ffa38bdf985","1","258347"
"1e03fc0d-2f1b-48bd-930c-1ffa38bdf985","2","1101"
"1e03fc0d-2f1b-48bd-930c-1ffa38bdf985","3","8"
"1e1d598d-1ace-4a9f-b9b4-4bb4e9fd30c4","1","361546"
"1e1d598d-1ace-4a9f-b9b4-4bb4e9fd30c4","2","1478"
"1e1d598d-1ace-4a9f-b9b4-4bb4e9fd30c4","3","14"
"1f603a23-b19f-4b7d-a5c6-98b7398941b0","1","776905"
"1f603a23-b19f-4b7d-a5c6-98b7398941b0","2","6311"
"1f603a23-b19f-4b7d-a5c6-98b7398941b0","3","610"
"1f603a23-b19f-4b7d-a5c6-98b7398941b0","4","103"
"1f603a23-b19f-4b7d-a5c6-98b7398941b0","5","22"
"1f603a23-b19f-4b7d-a5c6-98b7398941b0","6","4"
"1f603a23-b19f-4b7d-a5c6-98b7398941b0","8","1"
"1f603a23-b19f-4b7d-a5c6-98b7398941b0","9","1"
"1f62a2b8-62c7-4c89-9003-ebf0026edd16","1","506156"
"1f62a2b8-62c7-4c89-9003-ebf0026edd16","2","167"
"1f7891f6-591d-4749-aa41-f17e39c5cc61","1","390908"
"1f7891f6-591d-4749-aa41-f17e39c5cc61","2","1685"
"1f7891f6-591d-4749-aa41-f17e39c5cc61","3","15"
"20832667-50a1-4bc1-b4cf-807776199d7e","1","292005"
"20832667-50a1-4bc1-b4cf-807776199d7e","2","1612"
"20832667-50a1-4bc1-b4cf-807776199d7e","3","17"
"20e20ce1-9586-4605-b3e9-565b42a369b0","1","788170"
"20e20ce1-9586-4605-b3e9-565b42a369b0","2","2449"
"20e20ce1-9586-4605-b3e9-565b42a369b0","3","18"
"20ecd084-048c-4023-b2d3-f676cf32c6da","1","199273"
"20ecd084-048c-4023-b2d3-f676cf32c6da","2","21490"
"20ecd084-048c-4023-b2d3-f676cf32c6da","3","4934"
