"07eadc0e-d13b-4d23-8fca-ba9877890d51","1","6.3066","220.821","15.4751",NULL,"0","0","0"
"07f1f01f-75d4-46ff-9246-f727be89d547","1.00023","7.62096","358.911","42.0249",NULL,"0","0","0"
"07f36d5b-6aa3-4952-8f88-091f0cf1bf41","1.00141","4.95088","449.579","39.1495",NULL,"0","0","0"
"07f55dc5-ecf8-48cc-afb2-98c0bf4a9357","1","7.56248","455.338","37.8364",NULL,"0","0","0"
"07f94a46-9575-4353-8088-52bffec1ebfa","1","6.84857","268.537","28.6269",NULL,"0","0","0"
"081f8858-ecaa-4f2f-ae9e-a4c926c63062","1.00009","7.69533","406.924","45.8639",NULL,"0","0","0"
"082fd604-1eb8-43ef-9587-a33a70958386","1","8.16578","177.596","29.6899",NULL,"0","0","0"
"08571955-01ef-43e1-a6cd-3dba77993a95","1","8.56278","185.927","52.1312",NULL,"0","0","0"
"085f9885-96cf-4f1a-91c1-f2a6f0de9985","0.999922","4.8342","267.5","12.9132","196","0","0","0"
"087f219e-24af-486e-8e12-d126240ec819","0.999977","4.93469","150","0",NULL,"0","0","0"
"088bbe52-7ec4-4d73-94d8-84fb98f928ee","1","6.04589","297.368","21.5427",NULL,"0","0","0"
"0892a7f8-9962-4c71-8eaf-4674fc3e29a6","1.00059","6.02457","318.536","15.5407",NULL,"0","0","0"
"08a73e84-7aaa-475d-8cab-54b3d2525ff4","1","8.47393","279.283","9.16886",NULL,"0","0","0"
"08c62013-335e-4f3f-8090-76796b743066","0.997267","3.78172","153.1","9.92421","106.5","0","0","0"
"08e2a017-9b3f-4045-8707-f5a73865284a","0.999965","5.07042","405.5","3.5","382","0","0","0"
"0915ffb9-9c38-4c9b-913d-8c73bb00a0b4","1","8.80771","457.76","32.3437",NULL,"0","0","0"
"097ff732-6547-4bc1-b505-0b034efaba5c","1.00122","5.06651","405.702","43.7418",NULL,"0","0","0"
"09853a4d-26ec-4100-8759-0dfe03a9f353","0.999983","5.23001","339","0",NULL,"0","0","0"
"098e4a73-7f65-4853-b436-64e1b040f8b5","1.00005","7.45176","324.529","29.6364",NULL,"0","0","0"
"09d2de6e-0100-463c-8367-5fdf5027eafa","1","7.4732","287.012","21.4424",NULL,"0","0","0"
"09e02520-4ed6-415a-b36a-ca3d32cd7552","1","7.61155","225.099","25.6452",NULL,"0","0","0"
"0a5ebd46-4f86-4bcd-b15a-76a26a4ef99f","1.00169","5.23043","237.639","41.8085",NULL,"0","0","0"
"0a614f10-9057-43a6-8083-226c651face1","1.00096","6.05255","309.727","16.0668",NULL,"0","0","0"
"0a6f4d11-59ec-4ee4-9d6e-0b5ce5807b63","1.00031","6.91182","184.724","18.2859",NULL,"0","0","0"
"0a94e5dd-ca81-4556-913d-fcef907219e5","1.00018","7.51123","263.007","25.5842",NULL,"0","0","0"
"0a9698ca-b71b-4c82-a16c-1cb5864732ef","1.00021","6.02159","178.184","19.8625",NULL,"0","0","0"
"0ac15afc-4c78-414a-8cbb-7c567b0e898d","1.00002","7.32785","451.846","49.5772",NULL,"0","0","0"
"0aef56ab-552f-43bf-b3c1-d75d9762cf22","0.999902","4.46413","326.8","9.90757","270.5","0","0","0"
"0b0723b8-efeb-4aab-9b01-ab9bd0af1354","1.0001","8.15622","175.642","22.5922",NULL,"0","0","0"
"0b4b7a59-e232-4ff0-9c7b-fe4383310e09","1","8.6578","355.699","38.0515",NULL,"0","0","0"
"0b67b754-f017-42bf-b126-1efbba5364e2","1.00024","6.3901","356.903","42.5475",NULL,"0","0","0"
"0b732ab9-ae46-45c2-9db8-52244bae4c92","1.00092","5.87781","234.304","6.22918",NULL,"0","0","0"
"0b826704-ac08-4735-9a9b-dc2155e3be72","1","5.72842","320.467","30.407",NULL,"0","0","0"
"0b87d94e-3ddf-46aa-b623-2d778c25b294","1","6.91345","266.014","24.5072",NULL,"0","0","0"
"0ba28843-4938-4d8d-84af-104dc016dd85","1.00044","6.54331","403.118","40.8607",NULL,"0","0","0"
"0bacba56-c695-460f-9cad-17aa85bb7571","1.00048","4.98989","405.401","43.2483",NULL,"0","0","0"
"0baf3535-c073-491c-a95f-4635269f38b7","1","7.24416","427.482","50.7289",NULL,"0","0","0"
"0bd9a004-7fa2-4710-8ab8-732e660cd362","1.00024","6.78239","337.397","107.765",NULL,"0","0","0"
"0be0e817-fd2f-4a3e-abf2-6b7e215dc0f3","1.00089","5.22094","271.849","32.7502",NULL,"0","0","0"
"0bfb8469-462b-48b7-baee-f454e5bd91b3","1.00087","6.28076","460.227","48.7208",NULL,"0","0","0"
"0bfd5ead-69b9-4111-bd96-70dde8646457","1.00033","6.1781","367.332","46.9407",NULL,"0","0","0"
"0c40c3d6-8737-42e8-add0-bd028e91722d","1","8.55958","416.617","51.7222",NULL,"0","0","0"
"0c47ba32-bfb9-434b-bc73-b93dd5eec2f2","1.00013","6.73648","235.575","15.582",NULL,"0","0","0"
"0c4a4aa1-6af2-49c0-ab1e-2c46b11e1a40","1","7.86945","318.672","33.7823",NULL,"0","0","0"
"0cf9e3e8-d4eb-4d5e-a52c-e712e2855759","1.00004","6.96078","209.625","13.3267",NULL,"0","0","0"
"0d246684-5c01-40ea-8134-3e14ecc91886","1.00011","7.73888","313.383","4.30476",NULL,"0","0","0"
"0d30348c-7b8a-4cf8-af8b-0d0b8e18d3ca","1","6.86565","269.229","31.279",NULL,"0","0","0"
"0d322a42-cf81-4589-9cee-6fcbdb00f8c5","1.00051","6.12914","401.886","52.4199",NULL,"0","0","0"
"0d8b4bfa-e61f-40d2-9e7a-a725007c525b","1.00071","6.11066","457.864","59.9622",NULL,"0","0","0"
"0d9510cc-345e-4d4b-b891-4d64476345dc","1","8.57364","417.093","67.6915",NULL,"0","0","0"
"0dac66eb-484f-462b-9d22-b7a85f901b67","1","8.8717","411.495","26.0856",NULL,"0","0","0"
"0db97b25-d2a8-4cfb-8c94-4a39243ec513","1.00224","5.47638","271.659","47.0076",NULL,"0","0","0"
"0e1b3b58-b568-405e-89e5-2739d95eada0","1.00005","7.5059","451.686","49.1613",NULL,"0","0","0"
"0e3b01f1-3d0c-4f4b-8e59-3d73dfff1657","1","5.52088","365.58","47.1025",NULL,"0","0","0"
"0e447dc1-fef6-4e87-a4b1-9221b005ee11","1.00155","5.39053","179.883","18.1615",NULL,"0","0","0"
"0e4812f0-475a-448b-9546-a69bb9b74fb0","1.00013","6.56883","307.426","26.6417",NULL,"0","0","0"
"0e968b14-c182-490b-b64e-5eaa4b0fb37f","1.00026","7.40882","219.04","21.2793",NULL,"0","0","0"
"0ea0983f-78d4-4ab2-8cbc-6116fcea1802","1","6.73894","404.514","47.1148",NULL,"0","0","0"
"0ec9735e-380d-4648-a96f-38ff7ad72eeb","1.00097","5.3638","403.946","45.0155",NULL,"0","0","0"
"0ed775a5-7245-48ba-89b9-870a623d6762","1.00016","7.15706","260.789","40.6823",NULL,"0","0","0"
"0eea1292-fe5e-4641-9001-656b59719ba9","1.00467","4.49565","180.519","21.251",NULL,"0","0","0"
"0f082386-4eaf-436e-bbdf-b03e739d1809","1.00022","6.87447","458.68","41.2031",NULL,"0","0","0"
"0f18730b-9ea4-414b-94e7-2bf0846a0ce3","1.00044","6.90949","182.705","28.1164",NULL,"0","0","0"
"0f247db1-85d1-4877-9367-7f5565198779","1","9.2814","374.638","42.384",NULL,"0","0","0"
"0f4fd58c-2dcd-4226-9125-8017660c14ee","1.00017","6.76829","271.097","29.6214",NULL,"0","0","0"
"0f576048-6e04-4642-92f7-784734aaf5a0","1.00218","4.84673","180.548","25.0251",NULL,"0","0","0"
"0f7928dc-cdd4-4ab7-8908-7e67707e7b6a","1","8.19657","357.181","38.8741",NULL,"0","0","0"
"0f88613f-4d93-4784-ba29-4d7bd1318dde","1.00063","6.35537","252.067","8.40965",NULL,"0","0","0"
"0fbb8c2e-0ed9-42e8-ae3f-51becb0a5e26","1","7.7358","316.503","32.9648",NULL,"0","0","0"
"0fe642cc-d93f-4012-b208-9238862b32f4","1.00018","6.33689","271.274","27.8289",NULL,"0","0","0"
"10250426-8d7f-42c9-8341-70e9bf251d9c","1.00001","8.28503","402.472","47.0009",NULL,"0","0","0"
"10656c94-afc2-4ac6-88f1-b709258b0eee","1","8.99753","224.521","25.8265",NULL,"0","0","0"
"1069413c-4a66-4f87-97a5-0c3ebe3c006f","1","9.24105","327.355","45.0764",NULL,"0","0","0"
"107d4845-6db8-4f62-85fc-32d8d85bca27","1","8.73218","393.169","57.7492",NULL,"0","0","0"
"10bb581b-e629-4c24-b9c4-2d0b8da809de","1","9.09346","360.057","34.7423",NULL,"0","0","0"
"1105538c-5fc8-4828-abfe-6af4aafe87a4","1.00003","8.26095","180.614","25.1248",NULL,"0","0","0"
"112c5234-2caf-4fbe-8150-856d364bf7e3","1","7.38985","270.515","32.0519",NULL,"0","0","0"
"113b0741-c96f-4b91-8659-26d717b9b4c6","1","8.29161","273.367","18.1493",NULL,"0","0","0"
"11485fa0-e723-41ae-9fb2-a83878b65bb2","1.00027","6.8388","264.168","25.6091",NULL,"0","0","0"
"11ab54d8-ebeb-47ec-b30b-863e54a9c805","1","8.06643","333.523","17.6413",NULL,"0","0","0"
"11ca026a-29c6-4f88-9b57-294100de456c","1","5.93636","299.598","16.8779",NULL,"0","0","0"
"122009dc-8318-419b-a580-a019366a95c8","1.00104","5.86408","183.372","17.6934",NULL,"0","0","0"
"122e9db5-b1f8-45aa-ad34-440ebae2a3ed","1","6.51539","405.659","69.3163",NULL,"0","0","0"
"124e7f00-2a59-479b-83da-cdf3048d5b25","1","7.99053","261.777","36.16",NULL,"0","0","0"
"12c09fdc-2677-4774-b476-ed5e976ef102","1","8.36094","324.352","75.9546",NULL,"0","0","0"
"12cf4e76-fa9c-4a32-8a8e-527d665913cb","1","7.08977","206.782","23.5747",NULL,"0","0","0"
"12e85765-5d1b-48e8-a7d3-7e58b90f04d2","1","7.51459","403.552","48.3976",NULL,"0","0","0"
"12f68392-d71b-47b6-98ba-50dc26955c91","1.00055","6.47259","411.26","44.7061",NULL,"0","0","0"
"12fddaf9-1e74-4bfc-a2e1-e8db8105a801","1.00018","6.44549","271.651","29.475",NULL,"0","0","0"
"13052baa-9ca8-4214-9b7f-ada244564398","1.00017","7.63176","172.329","21.9946",NULL,"0","0","0"
"13130f0d-8191-4dd3-9065-ab0fbdcd2b30","1.00157","5.21253","183.869","22.2523",NULL,"0","0","0"
"1322ef08-cf16-49c6-8c25-0270259a4413","1","7.61486","390.977","48.0805",NULL,"0","0","0"
"1371fc3c-6db8-4bac-b197-475ea99b2d4f","1","8.83251","194.152","66.4645",NULL,"0","0","0"
"13874278-014e-4870-a885-25af812ea10c","1.00019","6.53163","270.856","31.7294",NULL,"0","0","0"
"1395c816-dae3-4340-8bd1-66ced68e903c","1","4.80325","188.174","17.3907",NULL,"0","0","0"
"13a35d12-bdac-42df-b9f6-48fb79834956","1","6.11887","446.525","48.3733",NULL,"0","0","0"
"13a5da80-0f71-4ae5-9c46-2f10318981d3","1.00211","5.09095","315.87","55.3265",NULL,"0","0","0"
"13cf6cea-2fb5-4ae3-b58c-ce50f9b814c6","1","6.83405","441.487","36.3339",NULL,"0","0","0"
"13d3bc1c-f845-4771-8bfa-94d607eafbb8","1.00065","5.71129","222.705","25.5467",NULL,"0","0","0"
"140582e4-32dd-4ac7-9cc5-e6a1338127d2","1.00009","7.3268","180.278","17.2523",NULL,"0","0","0"
"14211962-511e-4ab8-a7e8-f908b0c8eabe","1","8.10092","331.725","9.4294",NULL,"0","0","0"
"14540d8f-6e00-4834-a927-b20fe80c0740","1.00043","7.01167","359.446","39.7307",NULL,"0","0","0"
"146f632b-f335-454b-bb37-17b2fcf2a295","0.999465","4.19948","334.192","7.14153","292","0","0","0"
"14ab586c-8e58-408e-a39d-b709cee4d32a","1.00211","4.52942","220.359","21.8642",NULL,"0","0","0"
"14b95abd-d835-4e1b-b71f-17eeebd9d420","0.999981","5.14532","241","0",NULL,"0","0","0"
"14e56819-72b7-4d1b-aa65-3eff0be1a297","0.998406","3.88639","151.443","9.2409","107.5","0","0","0"
"1560e052-b6ab-4d0b-843a-efefab1fa9b1","0.999279","4.24649","191.29","9.14116","143.5","0","0","0"
"15786a49-b59b-4557-9d35-71e258628aa0","1.00106","5.65263","357.904","39.7589",NULL,"0","0","0"
"159aa31a-821d-4e5f-b750-7de752e6429e","1","8.24144","208.77","45.4406",NULL,"0","0","0"
"15af5cf0-713a-43cf-9de4-e0a03b82d1f3","0.99988","4.62034","269.667","13.5483","196.5","0","0","0"
"161049b4-f93a-4cb4-b61e-ade9d9db9106","1","8.60723","312.809","34.9937",NULL,"0","0","0"
"1615adfa-b791-48c9-8d85-68a21f3f9f47","1.00079","5.90473","320.662","37.0161",NULL,"0","0","0"
"166409b2-4009-4705-9d98-5f61a1e21a2a","0.999933","4.74004","137","1.63299","128","0","0","0"
"16b90067-2bef-4943-880f-57312afe5137","1.00098","5.84646","366.972","37.0841",NULL,"0","0","0"
"16bbd7af-4ea1-4f8a-b163-5015c3e2dd1e","1","8.48843","333.416","47.7574",NULL,"0","0","0"
"16dd252e-1c7f-4aba-8c0d-bec6d6327369","0.998868","4.02203","242.796","10.347","188","0","0","0"
"16df954c-056f-4289-b165-06180aa5afda","1","6.52414","402.981","67.8554",NULL,"0","0","0"
"176170b0-f10f-46ae-a9dc-077506d04991","0.999708","4.42525","375.933","8.25806","326","0","0","0"
"17925d1d-4834-4a9d-b5be-7699e510bea5","1","5.99078","317.09","34.804",NULL,"0","0","0"
"17aa24e3-46dc-4cd7-b759-ee229b54fed1","1.0026","4.69123","185.443","18.7475",NULL,"0","0","0"
"17e00344-bd63-4dce-8f6a-3e62dbff18e6","1.00022","6.26467","395.295","38.167",NULL,"0","0","0"
"180802f5-61d7-453e-bbc4-d5809034fe84","1.00019","6.66846","453.378","53.9583",NULL,"0","0","0"
"182a2714-8eb5-4583-a854-30ce542b14da","1.00082","6.20278","224.709","26.8458",NULL,"0","0","0"
"18467d4c-251c-4a6a-af0c-d2a0ca146d13","1.00051","6.50651","257.485","34.8195",NULL,"0","0","0"
"18898eea-11a8-44a0-a278-7bb9b191fa2c","1.00188","5.45418","240.185","22.5903",NULL,"0","0","0"
"189aa01f-3634-44ba-8eca-0a8d2df9e199","1.00064","6.53652","442.348","40.0354",NULL,"0","0","0"
"18df46b4-e2d9-4cd1-825f-51d2ca712a58","0.999879","4.63711","274.333","8.57645","225","0","0","0"
"1909483e-8e52-42a7-afae-275d16400a4c","1.00212","4.90192","370.501","34.4179",NULL,"0","0","0"
"1912a0ef-3b44-43c8-9625-b9ec281f40e0","1.0002","6.71306","216.598","22.4232",NULL,"0","0","0"
"1927c8ff-2c78-49a6-8cc2-aa39b2029b89","1","8.2776","403.407","45.641",NULL,"0","0","0"
"193bf495-9ab7-4c79-99ad-1670d2c96c40","1.00026","5.91667","453.356","49.065",NULL,"0","0","0"
"19404cde-f830-496f-8024-9ce9314bf7bd","1.0004","5.78414","457.633","43.3128",NULL,"0","0","0"
"196a06bc-ddf2-4f4b-b2ec-8bbbc97320b3","1.00145","5.54872","314.523","38.1031",NULL,"0","0","0"
"19f83134-679c-48e3-b085-a27e5cfbefa1","0.999747","4.44293","373.692","14.3869","291","0","0","0"
"1a94bca8-2d60-4f39-8528-6ab0b0b277e4","1.00012","7.17076","408.052","49.5893",NULL,"0","0","0"
"1aa6e688-d829-457c-a99b-db7267114081","1.00106","5.81869","183.808","32.8169",NULL,"0","0","0"
"1aab68ae-e15f-4c3d-bb20-a2f140a0bc19","0.999937","4.85795","181.333","10.873","126","0","0","0"
"1aac17f1-7a06-4706-b3b2-63a0324b08e6","1","8.90919","362.813","41.1237",NULL,"0","0","0"
"1ad7ac3e-d43e-4d98-bdb2-15c2f4a0a695","1.00034","6.66634","406.652","44.453",NULL,"0","0","0"
"1adfb844-4ad3-4ac4-bf49-f4544ae1c49c","1","8.46093","316.139","39.6955",NULL,"0","0","0"
"1b0ebec1-bf0d-4f65-a9fd-ca3afc95b965","1.00063","5.7597","410.54","77.9124",NULL,"0","0","0"
"1b36a4cb-d084-4ed2-940a-0b1e7d6e1129","1.00059","5.36949","315.804","33.9775",NULL,"0","0","0"
"1b5642b7-252c-4fc4-a01e-8107a73f59a6","0.999927","4.70862","429.5","8.20061","378.5","0","0","0"
"1b77f195-5efa-4fe7-bb56-6742c53e81d8","1","8.17161","187.376","20.9301",NULL,"0","0","0"
"1bc86fa1-5383-4482-bd8a-4333fef75a7e","1.0001","6.76016","402.343","47.1077",NULL,"0","0","0"
"1c2e1d84-b9b4-4dfb-a8f5-b6b462e72d39","1.00031","6.65614","291.775","48.9186",NULL,"0","0","0"
"1ca9b2a7-c70b-412d-bad2-c45f13096957","1","8.20148","187.065","15.6119",NULL,"0","0","0"
"1d069195-27b4-4c3d-bc38-55f4468189bb","1","7.20837","363.258","23.0346",NULL,"0","0","0"
"1d59e4d0-51d0-44ba-a02c-91f37f469c63","1.00069","5.91467","360.828","38.7402",NULL,"0","0","0"
"1d8b2860-4368-4d10-ba0b-85935ed5e463","1","6.79635","179.698","23.8224",NULL,"0","0","0"
"1d8e702d-03ea-4c1a-bce4-52f412dd0920","1.00104","5.73918","358.459","40.498",NULL,"0","0","0"
"1d9195a3-a55c-4389-8f79-0ee509e03665","0.999955","4.67052","134","2","123","0","0","0"
"1da536f5-872d-4313-aca0-2bafa8b548db","1.00008","6.64748","265.316","27.6985",NULL,"0","0","0"
"1dbab4c1-e46f-4dc4-a402-60c1d340a889","0.999368","4.1865","381.774","11.6722","314","0","0","0"
"1e171b77-836c-4624-a332-922beb8c5f82","1","7.69333","482.594","49.5431",NULL,"0","0","0"
"1e1d302e-25ee-4038-a25c-abea645c5160","1","7.44647","247.861","17.5373",NULL,"0","0","0"
"1e2a728b-1f5b-46f0-b982-6bccd95b3770","1.00073","6.24952","316.933","34.458",NULL,"0","0","0"
"1e338754-7a1a-4c8c-9059-9d7c7ea4f074","1.00082","5.44027","452.743","49.3409",NULL,"0","0","0"
"1e889916-c5f8-434b-9255-c8a1c4cd85ad","0.99985","4.49147","418.125","7.32184","373","0","0","0"
"1e9bd134-9c06-49bd-a916-bda7181a5b70","1","5.51026","178.722","18.4385",NULL,"0","0","0"
"1ebca3c6-174a-46b6-a31c-208bff4e68eb","1.00049","5.57747","333.337","26.3162",NULL,"0","0","0"
"1ec3a484-9062-4de9-9826-9bb3b01ffba8","1.00024","5.82446","449.839","48.2903",NULL,"0","0","0"
"1f8f1b47-8ced-434a-ae87-e95b9dc2c525","1.00051","6.57111","406.635","44.1574",NULL,"0","0","0"
"1f9e608d-7110-42cf-b4d5-e61fc8a09fcc","0.999321","4.25988","283.969","9.96395","227.5","0","0","0"
"1fa777cd-a26d-4636-9c19-3fd64b284959","1.00077","6.26679","223.064","23.3372",NULL,"0","0","0"
"1fdf1ff3-20ac-492f-a6c9-891e8958cf5b","1","5.34318","413.575","46.9228",NULL,"0","0","0"
"20166635-c922-4c2c-b30e-c4651e16fd7f","1.00032","6.78854","272.77","19.4593",NULL,"0","0","0"
"201c9b32-cf50-49c1-9881-75550cf9d4e2","1.00031","7.20376","232.504","16.1367",NULL,"0","0","0"
"20b30650-59f1-452f-8602-d9ba150b42f3","1","7.56141","454.147","49.913",NULL,"0","0","0"
"20dc9d00-f64e-44d0-8880-2c15a45983be","1","7.59631","452.297","49.7713",NULL,"0","0","0"
"219fc802-50d1-4c47-b6d1-78af3bbceecb","1.00076","5.90359","403.863","45.5461",NULL,"0","0","0"
"21a1bc36-ab6e-4a14-8940-b94b8afa616c","0.998124","3.95302","244.756","10.3008","189.5","0","0","0"
"21f12db6-c948-4ed5-9ef2-49838f748c34","1","4.98887","180.179","32.2234",NULL,"0","0","0"
"220e8478-3ae0-41d8-9afe-7b8b43c6e170","1","4.68393","171.755","0.733674",NULL,"0","0","0"
"221d9863-98f2-43a7-aa98-efa02612dfe4","1.00259","5.22756","229.21","27.2644",NULL,"0","0","0"
"222e87dc-eb54-47a0-a1ca-4273a527e21b","0.998922","4.05005","147.628","9.20067","104","0","0","0"
"227f2c38-53aa-4558-9e94-56057aeb3bef","1","7.8151","360.119","38.4858",NULL,"0","0","0"
"22f7670d-c54c-4a7f-bc80-9caf92402527","1","8.65728","435.52","83.8405",NULL,"0","0","0"
"22f9e999-6b6c-435b-8fad-af498058e30d","1.00011","7.5676","234.591","26.9128",NULL,"0","0","0"
"2311c56a-4dcf-477b-8e63-e40d03acd1d4","1.00035","6.52436","237.71","17.5857",NULL,"0","0","0"
"232613c6-7930-4701-a4ee-af9b82b9f4f4","1.00103","5.08607","443.393","52.0186",NULL,"0","0","0"
"2346da47-12e1-4f0b-a6d2-e34e048ba875","1","7.44998","459.614","29.7473",NULL,"0","0","0"
"235827f0-f7da-4060-9622-eb53d6df4560","1","7.92","418.157","58.2427",NULL,"0","0","0"
"239195fe-6719-4f46-aae4-3e13836d8d73","1.00026","4.93841","355.522","39.971",NULL,"0","0","0"
"23af6237-ffa3-402a-a964-20662256edaa","1.00005","7.24874","399.564","55.326",NULL,"0","0","0"
"24431c6b-8dd3-4ff4-b48d-850f616edf72","1","5.31158","450.472","47.6217",NULL,"0","0","0"
"24692b3d-9b0b-42cc-a9bb-17640f50f910","1.00045","5.80782","313.342","25.0288",NULL,"0","0","0"
"24726058-01f8-466b-9fe3-15e685fab2ca","1.00484","4.46316","178.807","20.0016",NULL,"0","0","0"
"24b1d9fd-543d-42c0-ac9a-fca9f424707f","1.00098","5.28596","450.983","50.8286",NULL,"0","0","0"
"24cc406f-aa52-4b0c-be79-3d2ea9e8d5af","1.00009","8.16777","267.033","32.6541",NULL,"0","0","0"
"24ffa0e1-58ed-4452-8b32-739ccfec7b42","1","7.34674","188.686","3.9776",NULL,"0","0","0"
"2545f679-9f90-4c1d-b1b8-71ec2657d4b6","1.0009","5.59935","271.059","35.2895",NULL,"0","0","0"
"25719380-a37b-49fd-afa2-6aa5ef2b80b9","1.00003","8.31378","177.291","21.7048",NULL,"0","0","0"
"25cbf32a-80cd-4f55-8160-25e9078ecad8","0.999978","4.89534","208","0",NULL,"0","0","0"
"25ccd974-9e74-498a-bc2b-5866c7c426f1","1.00084","5.44052","452.004","50.2898",NULL,"0","0","0"
"26148006-ee84-4f90-8e26-d423b59f25ce","1","6.82318","175.778","12.1075",NULL,"0","0","0"
"26d9aef1-7a2c-4222-b3f4-4505f2af4d95","1.00008","7.90447","438.561","42.7859",NULL,"0","0","0"
"26f3960e-4245-4898-a2ae-36c8dfa95b2e","1","7.69448","278.762","31.2569",NULL,"0","0","0"
"26fe6289-e543-4fa0-a312-08047d6d26e7","1.00088","5.90609","449.465","49.0578",NULL,"0","0","0"
"27163138-02f7-44fd-8d67-80f48c2c1735","1","8.02581","455.431","33.3284",NULL,"0","0","0"
"2747acad-c698-4bd9-8aae-8f88d4089f8a","1.0007","6.06279","233.559","16.6917",NULL,"0","0","0"
"2778541b-3db2-47d0-8f41-7f9d115dcd76","1.00033","6.96442","178.287","34.7001",NULL,"0","0","0"
"27aa0f52-644a-4061-b427-bde1668febb2","1","8.03958","274.758","39.0177",NULL,"0","0","0"
"27b150a2-e9b1-47f5-8655-74768f3d1ce9","1","7.84309","235.296","19.1515",NULL,"0","0","0"
"27f612ab-ee57-41a1-96cc-44f2c0ed3206","1","7.10635","309.762","36.5384",NULL,"0","0","0"
"282bf717-a191-4382-9892-27eb8aa6eb51","1.00003","9.11996","393.41","16.7352",NULL,"0","0","0"
"28a4618c-cf02-4614-937d-2a0083b153e5","0.999982","5.14598","283","0",NULL,"0","0","0"
"28af7ea1-216a-4e2b-a128-ff2065b2df84","1","7.98568","233.396","79.2295",NULL,"0","0","0"
